,Title,Author,Vote,Views,Link,Body,Date release
557,Tư duy Agile,Vương Quốc Bảy Bủm,84,6871,https://spiderum.com/bai-dang/Tu-duy-Agile-7g6,                                                                                                                                                      ...,4 tháng 10 2017
558,Các khóa học IT – Analytics trên EDX phù hợp cho sinh viên ngành quản trị kinh doanh,Huskywannafly,93,9970,https://spiderum.com/bai-dang/Cac-khoa-hoc-IT-Analytics-tren-EDX-phu-hop-cho-sinh-vien-quan-tri-kinh-doanh-7dk,"         Target là một chuỗi siêu thị bán lẻ lớn thứ 2 ở Hoa Kỳ, chỉ sau Walmart. Công ty sẽ phân tích thói quen mua đồ của khách và gửi quảng cáo phù...",29 tháng 9 2017
559,"Stoicism P5: Seneca - Không phải thánh, chắc chắn, nhưng cũng phải đến mức thánh nhân!",Andy Luong,88,11359,https://spiderum.com/bai-dang/Stoicism-P5-Seneca-K-phai-thanh-chac-chan-nhung-cung-phai-den-muc-thanh-nhan-7db," Các kỳ trước: phần  1 ,  2 ,  3  và  4   Tiếp tục với chuỗi giới thiệu nhân vật, ngày hôm nay xin gửi tới các bạn bài viết về Seneca, cảm hứng...",28 tháng 9 2017
560,Từ sự diệt vong của nhân loại (Mark Zuckerberg vs Elon Musk) tới trí thông minh nhân tạo,dinhtungtp,59,10701,https://spiderum.com/bai-dang/Tu-su-diet-vong-cua-nhan-loai-Mark-Zuckerberg-vs-Elon-Musk-toi-tri-thong-minh-nhan-tao-7d2," Gần đây, một cuộc khẩu chiến giữa 2 con người có tầm ảnh hưởng rất lớn trên thế giới: Mark Zuckerberg, nhà sáng lập mạng xã hội lớn nhất thế giới...",28 tháng 9 2017
561,"Stoicism P4: Epictetus - Gã nô lệ cụt chân - ""người thầy"" của hoàng đế Marcus",Andy Luong,90,10890,https://spiderum.com/bai-dang/Stoicism-P4-Epictetus-Ga-no-le-cut-chan-nguoi-thay-cua-hoang-de-Marcus-76w," Các phần trước:  1 ,  2  và  3   Tiếp tục với series về 3 nhân vật huyền thoại của Stoicism, hôm nay mình xin được gửi tới các bạn bài giới thiệu về...",14 tháng 9 2017
562,iPhone X : CỰC PHẨM ĐIỆN THOẠI NGHÌN ĐÔ HAY SỨC MẠNH THƯƠNG HIỆU,Cafe Sữa,35,4110,https://spiderum.com/bai-dang/Iphone-X-CUC-PHAM-DIEN-THOAI-NGHIN-DO-HAY-SUC-MANH-THUONG-HIEU-76f,"         0h sáng 13/9 , Apple đã tổ chức buổi ra mắt sản phẩm được mong chờ nhất trong năm với các tín đồ công nghệ tại Steve Jobs Theater. Như vậy,...",14 tháng 9 2017
563,"Xếp hạng Đại học Việt Nam: Hiểu đúng về con số thống kê, xếp hạng",Huskywannafly,158,10818,https://spiderum.com/bai-dang/Xep-hang-Dai-hoc-Viet-Nam-Hieu-dung-ve-con-so-thong-ke-xep-hang-74b,"         Số người chết vì cảnh sát ở Mỹ  Sriraman Madhavan, thực tập sinh về mảng phân tích dữ liệu của Facebook, sinh viên ngành phân tích dữ liệu...",9 tháng 9 2017
564,"Stoicism P3: Marcus Aurelius – Khi ""Stoic - Khắc kỷ"" làm hoàng đế",Andy Luong,93,13154,https://spiderum.com/bai-dang/Stoicism-P3-Marcus-Aurelius-Khi-Stoic-Khac-ky-lam-hoang-de-707," Các kỳ trước:  phần 1  và  2 .  Như đã nhắc đến trong phần trước, 3 bài tiếp theo (kể từ bài này) mình xin được giới thiệu với các bạn 3 ""đầu tàu""...",31 tháng 8 2017
565,An ninh mạng - ngành nghề của tương lai,Huskywannafly,82,6216,https://spiderum.com/bai-dang/An-ninh-mang-nganh-nghe-cua-tuong-lai-6su,"         Bạn có đầu óc nhạy bén, học tốt, nhưng cũng như nhiều học sinh cấp III hay sinh viên hiện nay, bạn không có định hướng rõ ràng, cũng không rõ...",12 tháng 8 2017
566,Stoicism (P2) – Thế nào là một triết học thực hành,Andy Luong,131,15909,https://spiderum.com/bai-dang/Stoicism-P2-The-nao-la-mot-triet-hoc-thuc-hanh-6s8,"         Với bài giới thiệu về  Stoicism - Triết học ""khắc kỷ"" , mình hy vọng các bạn đã có được 1 ấn tượng ban đầu tốt đẹp với thứ triết học cổ xưa...",10 tháng 8 2017
567,Hậu quả của du hành thời gian - Flashpoint Paradox.,Samurice,38,11148,https://spiderum.com/bai-dang/Hau-qua-cua-du-hanh-thoi-gian-Flashpoint-Paradox-6pj," Xin chào, tôi là Samurice và tôi cũng không thông minh hơn ai lắm, chỉ là thằng hay đọc linh tinh và tì hiểu linh tinh thôi. Ấy vậy mà một số cái vô...",2 tháng 8 2017
568,Stoicism - Triết học khắc kỷ hay triết học của bản lĩnh và bình thản trong tâm hồn (P1),Andy Luong,210,48653,https://spiderum.com/bai-dang/Stoicism-Triet-hoc-khac-ky-hay-triet-hoc-cua-ban-linh-va-binh-than-trong-tam-hon-P1-6n9,"         Lời tựa:  Nếu bạn đã tình cờ đọc bài viết về "" a wake-up call "" của mình, 1 trong 3 bài học lớn nhất mà mình đúc rút được từ bài giảng của...",27 tháng 7 2017
569,"Robot ơi, có yêu em không?",Nga Levi,47,4271,https://spiderum.com/bai-dang/Robot-oi-co-yeu-em-khong-6g6," Tôi và những đồng nghiệp của tôi thường đùa vui bằng một trò chơi, và trong đó chúng tôi hỏi nhau câu này:    ""Nếu trong phòng này có một con...",9 tháng 7 2017
570,Phần 2: Làm lên mãi thì đến đâu?,The Merc,47,3479,https://spiderum.com/bai-dang/Phan-2-Lam-len-mai-thi-den-dau-6e9,         Phần 1 ở  đây    Chú giải cho cái sơ đồ oằn tà là voằn trên :  - Trans: Translator - Dịch giả (thuần việt hơn có từ: người dịch)  - QA:...,1 tháng 7 2017
571,Con đường sự nghiệp của những người theo đuổi biên dịch - Phần I: Sơ lược về bản địa hóa,The Merc,70,7622,https://spiderum.com/bai-dang/Con-duong-su-nghiep-cua-nhung-nguoi-theo-duoi-bien-dich-Phan-I-Ban-dia-hoa-6ar,"    Ảnh đẹp thì chọn thôi, cần gì phải liên quan     Bạn nghĩ thế nào về con đường sự nghiệp của một người làm biên dịch? Liệu có giống như dưới...",16 tháng 6 2017
572,Kẽ hở của Logic - Tại sao những kẻ khôn ngoan luôn đầy nghi ngờ?,Nguyễn Bảo Trung,41,10343,https://spiderum.com/bai-dang/Ke-ho-cua-Logic-Tai-sao-nhung-ke-khon-ngoan-luon-day-nghi-ngo-5zf," Trước khi vào bài, tôi xin trích dẫn một ""tiên đề"" trong toán học, mà bất cứ ai trong số chúng ta khi trải qua chương trình toán học cấp 2 đều đã học...",10 tháng 5 2017
573,Liệu Trí Tuệ Nhân Tạo có thể thay thế con người?,AnhDung,27,7393,https://spiderum.com/bai-dang/Lieu-Tri-Tue-Nhan-Tao-co-the-thay-the-con-nguoi-5vq, Đây là một chủ đề hay đã từng ám ảnh tôi rất lâu. Hôm nay có người viết về chủ đề này nên tôi cũng muốn góp vài lời. Tôi muốn viết tiếp bài này của...,28 tháng 4 2017
574,Khoa học & Niềm tin,Hùng Vũ,33,4802,https://spiderum.com/bai-dang/Khoa-hoc-and-Niem-tin-5us,"  “Một chủ tàu định phái một con tàu chở di dân ra biển. Ông ấy biết rằng con tàu đã cũ, và không được đóng chắc chắn ngay từ đầu; rằng nó đã đi tới...",26 tháng 4 2017
575,Vì sao các nhà kinh tế học không thể dự báo kinh tế,Hachane,45,6407,https://spiderum.com/bai-dang/Vi-sao-cac-nha-kinh-te-hoc-khong-the-du-bao-kinh-te-5s0,"  Đây là bài dịch của mình từ trang  Bloomberg . Những nguyên nhân được nêu ra trong bài có cả chủ quan và khách quan, nhưng không mang tính chỉ trích...",17 tháng 4 2017
576,Lực hấp dẫn: Chất keo dính của vũ trụ và vạn vật,Hùng Vũ,23,9397,https://spiderum.com/bai-dang/Luc-hap-dan-Chat-keo-dinh-cua-vu-tru-va-van-vat-5os,   Nếu bạn tò mò về lý do chính mà các nhà khoa học đang đứng ngồi không yên về sóng hấp dẫn – những gợn sóng trong không-thời gian được hình thành từ...,7 tháng 4 2017
577,"Hiệu ứng ""Thôi Kệ Đi"" khiến ý chí của bạn suy giảm như thế nào?",vananh,42,16819,https://spiderum.com/bai-dang/Hieu-ung-Thoi-Ke-Di-khien-y-chi-cua-ban-suy-giam-nhu-the-nao-5ng,"  Vài tuần trước tôi bỗng dưng muốn nướng bánh. Đây là một trong những sở thích của tôi, thêm nữa là tôi cũng đang muốn giết thời gian vào một buổi...",3 tháng 4 2017
578,Viết về phong trào tẩy chay thực phẩm biến đổi gien,Huskywannafly,46,10275,https://spiderum.com/bai-dang/Viet-ve-phong-trao-tay-chay-thuc-pham-bien-doi-gien-5m7, Ở Việt Nam trong khoảng vài tháng gần đây thì xuất hiện một phong trào tẩy chay thực phẩm biến đổi gien vô cùng mạnh mẽ trên Facebook với hàng chục...,29 tháng 3 2017
579,Không gian 4 chiều: ta là những con ếch đáy giếng 3D,Samurice,45,24761,https://spiderum.com/bai-dang/Khong-gian-4-chieu-ta-la-nhung-con-ech-day-gieng-3D-5jg, Tên tôi là Samurice. Mọi khi tôi thường viết về comic và làm các bác vỡ não vì các lý thuyết cũng như suy luận khó hiểu. Nhưng sau khi tôi đọc được...,21 tháng 3 2017
580,Tại sao mọi người lại thích HAVE SEX ? Giải thích và ứng dụng điều này cho cuộc sống dựa...,Tin Trần,38,25045,https://spiderum.com/bai-dang/Li-do-moi-nguoi-lai-thich-HAVE-SEX-va-ung-dung-dieu-nay-cho-cuoc-song-dua-tren-he-thong-ngu-quan-5gh,"     Have sex là gì?  - Nôm na tức là Quan hệ tình dục  Có rất nhiều nguyên nhân mà mọi người có thể liệt kê ra:  Tốt cho sức khỏe  (tăng miễn dịch,...",11 tháng 3 2017
581,Các dạng chiến lược trong Lý thuyết trò chơi,Hachane,59,19524,https://spiderum.com/bai-dang/Cac-loai-chien-luoc-trong-Ly-thuyet-tro-choi-5cq," Hôm trước mình có nói qua về   Lý thuyết trò chơi  , và có đề cập đến ""Cân bằng NASH"", nhưng thực tế đây không phải là chiến lược duy nhất. Vì vậy...",26 tháng 2 2017
582,[Logic không khô khan] Phần 2: Suy diễn và tương đương,Hoàng tử,26,7154,https://spiderum.com/bai-dang/Logic-khong-kho-khan-Phan-2-Suy-dien-va-tuong-duong-5bk," Sau một thời gian dài  chán sự đời, buồn sự tình và lênh đênh sự nghiệp . Hôm nay hoàng tử tôi lại trở lại với  văn phong mỹ miều và dung nhan quyến...",21 tháng 2 2017
583,Starbucks đã cách mạng mô hình chuỗi cà phê truyền thống như thế nào? ,ngocdo,30,6063,https://spiderum.com/bai-dang/Starbucks-va-cuoc-cach-mang-mo-hinh-chuoi-ca-phe-truyen-thong-5bg,"    Sau những gã khổng lồ công nghệ như Apple, Google, Amazon, IBM,…, chúng ta có một cái tên mới gia nhập là…Starbucks!  Mỗi khi nhắc đến các thương...",21 tháng 2 2017
584,Khoa học của tình yêu - lý do vì sao hắn xấu trai nhưng vẫn cưa được nàng thơ của bạn,Samurice,44,7089,https://spiderum.com/bai-dang/Su-that-ve-nghe-thuat-quyen-ru-595,"      Hãy đi thẳng vào vấn đề chính: Bạn đọc bài viết này là để tìm ra cách làm thế nào thành công trong tình trường, nếu không...",14 tháng 2 2017
585,Lý thuyết trò chơi và vận dụng vào bài toán tình yêu,Hachane,63,17894,https://spiderum.com/bai-dang/Ly-thuyet-tro-choi-va-van-dung-vao-bai-toan-tinh-yeu-58r," Nhắc đến Lý thuyết trò chơi (Game theory) chắc mọi người sẽ nghĩ ngay đến bài toán kinh điển là ""  Thế lưỡng nan của người tù  "". Nhưng đó chỉ là một...",13 tháng 2 2017
586,Tại sao bạn không thể photocopy được tiền mặt?,Caterpie,22,3381,https://spiderum.com/bai-dang/Tai-sao-ban-khong-the-photocopy-duoc-tien-mat-57s," Đã bao giờ bạn thử bỏ một tờ USD hay Bảng Anh vào máy photocopy hay chưa?  Ai cũng biết rằng, in sao tiền mặt là phạm pháp. Thế nhưng, nếu như bạn có...",10 tháng 2 2017
587,Hãy để những con số dẫn đường cho bạn,Huskywannafly,176,16987,https://spiderum.com/bai-dang/Hay-de-nhung-con-so-dan-duong-cho-ban-56j,"  1. Giúp bạn đánh giá rủi ro chính xác   Hôm nay mình nói chuyện với một người bạn và người đó kể cho mình rằng người đó rất mệt vì mới uống say, sau...",6 tháng 2 2017
588,[Logic không khô khan] Phần 1: Logic mệnh đề và bảng chân trị,Hoàng tử,28,28314,https://spiderum.com/bai-dang/P1-Logic-menh-de-menh-de-phep-toan-va-bang-chan-tri-55g," Logic được nghiên cứu như là một nhánh của triết học. Kể từ giữa thế kỉ 19 logic đã thường được nghiên cứu trong toán học và luật. Mà thôi, không cần...",2 tháng 2 2017
589,Phóng chiếu bản thân,Huskywannafly,69,9184,https://spiderum.com/bai-dang/Phong-chieu-ban-than-55c, Chữ “định kiến” trong bài được dịch từ chữ “assumption”.   Có một đoạn hội thoại đọc được mình nhớ rất rõ và gây ấn tượng mạnh. Một phụ nữ chia sẻ...,2 tháng 2 2017
590,Phân tích sức mạnh #1: Flash - Màu của chớp,Samurice,26,27249,https://spiderum.com/bai-dang/Phan-tich-ve-toc-do-cua-Flash-4zu, Chắc bất cứ ai đọc bài viết này cũng đều biết đến công thức: V = S/t rồi đúng không?  Công thức đó nghĩa là V (vận tốc) được đo bằng khoảng cách...,10 tháng 1 2017
591,Thuyết hành vi và Dating tips,Rawwwr,135,13400,https://spiderum.com/bai-dang/Thuyet-hanh-vi-va-Dating-tips-4xe,    Thuyết hành vi (Behaviorism) thật ra rất đỗi quen thuộc với chúng ta!   Mình được học về thuyết hành vi trong một môn học của Marketing....,5 tháng 1 2017
592,10 thay đổi vĩ đại nhất trong 1000 năm qua ở phương Tây,Nga Levi,45,6831,https://spiderum.com/bai-dang/10-thay-doi-vi-dai-nhat-trong-1000-nam-qua-o-phuong-Tay-4vi, 1000 năm là một chặng đường vượt ngoài sức tưởng tượng với một con người đơn lẻ. Thiên niên kỷ vừa qua châu Âu đã chứng kiến những làn sóng thay đổi...,31 tháng 12 2016
593,Phân tích vật lý cú đấm 1 inch của Lý Tiểu Long,Hoàng tử,54,13275,https://spiderum.com/bai-dang/Phan-tich-vat-ly-cu-dam-1-inch-cua-Ly-Tieu-Long-4v7," Chán  Mật mã  rồi, hôm nay tôi sẽ nói về vật lý và cú đấm 1 inch của Lý Tiểu Long (do mấy hôm nay nói với  Diep_Phong  về cú đấm này hơi nhiều).  Cú...",30 tháng 12 2016
594,Cuộc sống của cậu bé tự kỷ qua ống kính của người bố,Hachane,34,3710,https://spiderum.com/bai-dang/Cuoc-song-cua-cau-be-tu-ky-qua-ong-kinh-cua-nguoi-bo-4h2," Tự kỷ là 1 chứng rối loạn mà mọi người đều đã biết đến, nhưng không phải ai cũng hiểu được ảnh hưởng của nó tới cuộc sống thường ngày.         via: ...",6 tháng 12 2016
595,(P1) Mật mã học - Hệ mật mã cổ điển,Hoàng tử,35,22168,https://spiderum.com/bai-dang/Mat-ma-hoc-P1-4fx,           Nhu cầu bảo mật thông tin luôn đóng vai trò quan trọng trong nhiều lĩnh vực trong đời sống. Việc đảm bảo tính bí...,2 tháng 12 2016
596,Những bức tranh ám ảnh về bệnh nhân tâm thần,Hachane,32,7085,https://spiderum.com/bai-dang/Nhung-buc-tranh-am-anh-ve-benh-nhan-tam-than-phan-liet-4c6,         via:  Acid Cow       Những người chịu đựng chứng rối loạn đã đặt bút lên vẽ những bức tranh phản ánh những trải nghiệm đau đớn của họ.    ...,23 tháng 11 2016
597,Những phương trình làm thay đổi cả thế giới,Vermouth,30,5119,https://spiderum.com/bai-dang/Nhung-phuong-trinh-lam-thay-doi-ca-the-gioi-40p,"    17 phương trình thay đổi thế giới này được Ian Stewart, một khoa học gia, đề xuất trong cuốn sách cùng tên của mình xuất bản năm 2013.   1. Định...",3 tháng 11 2016
598,Tại sao chúng ta sợ hãi? ,Lily,29,5043,https://spiderum.com/bai-dang/Tai-sao-chung-ta-so-hai-3v5," Rất nhiều loài động vật có nỗi sợ đối với kẻ săn mồi được quy định từ trong gen. Một cách bản năng, chuột thường sợ mèo và cá thường sợ chim. Những...",25 tháng 10 2016
599,Bạn giàu ý tưởng nhất vào khi nào?,Hachane,31,5253,https://spiderum.com/bai-dang/Ban-giau-y-tuong-nhat-vao-khi-nao-3v9," Đối với riêng mình thì lúc mình nghĩ ra nhiều ý tưởng nhất, đặc biệt là cho việc viết lách đó là lúc chuẩn bị ngủ và trên đường đi học hoặc đi làm....",25 tháng 10 2016
600,"LÊ THÁNH TÔNG, VỊ VUA GIỎI NHẤT LỊCH SỬ NƯỚC VIỆT",Hachane,37,8951,https://spiderum.com/bai-dang/LE-THANH-TONG-VI-VUA-GIOI-NHAT-LICH-SU-NUOC-VIET-3u3," Mới đọc được bài này trên fanpage  The X file of History , khá thú vị ạ :D   LÊ THÁNH TÔNG, VỊ VUA GIỎI NHẤT LỊCH SỬ NƯỚC VIỆT       1. GIỎI THẾ NÀO?...",22 tháng 10 2016
601,Multiverse- Đa vũ trụ và liệu chúng có thật?,Hùng Lý,36,8350,https://spiderum.com/bai-dang/Multiverse-Da-vu-tru-va-lieu-chung-co-that-3ng,"   Từ sau bài viết về ""Du hành thời gian và những hệ quả"" cùng với bài review game Bioshock Infinite thì tôi nhận được một vài yêu cầu viết về đa...",6 tháng 10 2016
